,hh_index,area_id,zone_id,hh_count,hh_children,hh_people_in_work,hh_in_work,hh_cars,p_hh_index,adult,gender,employment,occupation,main_activity,main_activity_id,main_facility_area,main_facility_zone,mode,hh_income_bin,age_bin
23518,7741.0,46.0,46.4,3.0,0.0,1.0,1.0,2.0,2,1,0,0,0,3,713.0,41.0,41.2,1.0,2,51
23530,7746.0,36.0,36.4,4.0,1.0,2.0,1.0,0.0,0,1,1,3,1,1,745.0,46.0,46.4,0.0,2,21
23531,7746.0,36.0,36.4,4.0,1.0,2.0,1.0,0.0,1,1,0,3,1,1,684.0,43.0,43.5,0.0,2,21
23532,7746.0,36.0,36.4,4.0,1.0,2.0,1.0,0.0,2,1,1,3,2,1,424.0,13.0,13.1,0.0,2,21
23533,7746.0,36.0,36.4,4.0,1.0,2.0,1.0,0.0,3,0,1,2,0,2,86.0,46.0,46.6,0.0,2,4
23539,7749.0,26.0,26.2,3.0,1.0,2.0,1.0,0.0,0,1,1,3,1,1,82.0,20.0,20.3,0.0,1,21
23540,7749.0,26.0,26.2,3.0,1.0,2.0,1.0,0.0,1,1,0,3,1,1,811.0,42.0,42.5,0.0,1,21
23541,7749.0,26.0,26.2,3.0,1.0,2.0,1.0,0.0,2,0,1,2,0,2,80.0,46.0,46.9,0.0,1,0
23545,7751.0,33.0,33.0,2.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,51
23546,7751.0,33.0,33.0,2.0,0.0,0.0,0.0,1.0,1,1,0,0,0,5,101.0,44.0,44.1,2.0,0,51
23550,7753.0,42.0,42.6,1.0,0.0,0.0,0.0,0.0,0,1,1,0,0,5,93.0,42.0,42.0,1.0,0,71
23555,7755.0,42.0,42.5,1.0,0.0,0.0,0.0,0.0,0,1,1,1,0,4,50.0,22.0,22.2,0.0,0,31
23566,7759.0,32.0,32.4,2.0,0.0,1.0,1.0,0.0,0,1,0,3,1,1,537.0,23.0,23.0,0.0,1,51
23567,7759.0,32.0,32.4,2.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,1,51
23584,7764.0,40.0,40.0,2.0,1.0,1.0,1.0,0.0,0,1,1,3,1,0,-1.0,-1.0,-1.0,-1.0,0,21
23585,7764.0,40.0,40.0,2.0,1.0,1.0,1.0,0.0,1,0,0,2,0,2,97.0,37.0,37.1,2.0,0,4
23588,7766.0,41.0,41.1,5.0,0.0,3.0,1.0,4.0,0,1,1,3,1,1,430.0,19.0,19.2,0.0,3,61
23589,7766.0,41.0,41.1,5.0,0.0,3.0,1.0,4.0,1,1,0,3,1,1,177.0,43.0,43.4,0.0,3,61
23590,7766.0,41.0,41.1,5.0,0.0,3.0,1.0,4.0,2,1,0,3,1,1,573.0,25.0,25.3,2.0,3,61
23591,7766.0,41.0,41.1,5.0,0.0,3.0,1.0,4.0,3,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,3,61
23592,7766.0,41.0,41.1,5.0,0.0,3.0,1.0,4.0,4,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,3,61
23617,7774.0,47.0,47.6,3.0,0.0,0.0,0.0,0.0,0,1,0,0,0,4,363.0,43.0,43.0,0.0,0,51
23618,7774.0,47.0,47.6,3.0,0.0,0.0,0.0,0.0,1,1,0,0,0,4,368.0,41.0,41.0,0.0,0,51
23619,7774.0,47.0,47.6,3.0,0.0,0.0,0.0,0.0,2,1,0,0,0,5,94.0,42.0,42.0,0.0,0,51
23622,7776.0,46.0,46.1,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,5,77.0,27.0,27.0,0.0,0,51
23632,7779.0,42.0,42.4,1.0,0.0,1.0,1.0,0.0,0,1,0,3,1,1,822.0,46.0,46.5,0.0,1,31
23650,7785.0,46.0,46.0,2.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,61
23651,7785.0,46.0,46.0,2.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,61
23652,7786.0,28.0,28.1,4.0,1.0,3.0,1.0,0.0,0,1,0,3,1,1,532.0,22.0,22.2,0.0,3,31
23653,7786.0,28.0,28.1,4.0,1.0,3.0,1.0,0.0,1,1,1,3,2,1,446.0,7.0,7.9,0.0,3,21
23654,7786.0,28.0,28.1,4.0,1.0,3.0,1.0,0.0,2,1,1,3,1,0,-1.0,-1.0,-1.0,-1.0,3,21
23655,7786.0,28.0,28.1,4.0,1.0,3.0,1.0,0.0,3,0,0,2,0,2,66.0,26.0,26.0,0.0,3,4
23663,7790.0,47.0,47.4,3.0,0.0,2.0,1.0,0.0,0,1,0,3,2,1,120.0,27.0,27.0,0.0,2,41
23664,7790.0,47.0,47.4,3.0,0.0,2.0,1.0,0.0,1,1,0,3,1,1,791.0,26.0,26.0,0.0,2,41
23665,7790.0,47.0,47.4,3.0,0.0,2.0,1.0,0.0,2,1,1,1,0,0,-1.0,-1.0,-1.0,-1.0,2,41
23669,7792.0,37.0,37.2,2.0,1.0,1.0,1.0,1.0,0,1,1,3,1,1,884.0,46.0,46.8,0.0,1,16
23670,7792.0,37.0,37.2,2.0,1.0,1.0,1.0,1.0,1,0,0,2,0,2,2.0,24.0,24.9,0.0,1,4
23671,7793.0,41.0,41.0,5.0,2.0,2.0,1.0,0.0,0,1,1,3,1,1,478.0,3.0,3.0,3.0,2,21
23672,7793.0,41.0,41.0,5.0,2.0,2.0,1.0,0.0,1,1,0,3,2,1,6.0,24.0,24.6,0.0,2,21
23673,7793.0,41.0,41.0,5.0,2.0,2.0,1.0,0.0,2,1,0,1,0,0,-1.0,-1.0,-1.0,-1.0,2,21
23674,7793.0,41.0,41.0,5.0,2.0,2.0,1.0,0.0,3,0,1,2,0,2,99.0,42.0,42.4,0.0,2,0
23675,7793.0,41.0,41.0,5.0,2.0,2.0,1.0,0.0,4,0,1,2,0,2,1.0,42.0,42.4,0.0,2,4
23677,7795.0,32.0,32.0,2.0,1.0,0.0,0.0,1.0,0,1,1,3,1,1,787.0,36.0,36.1,1.0,0,21
23678,7795.0,32.0,32.0,2.0,1.0,0.0,0.0,1.0,1,0,1,2,0,0,-1.0,-1.0,-1.0,-1.0,0,4
23683,7797.0,43.0,43.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,31
23684,7798.0,37.0,37.1,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,51
23685,7799.0,46.0,46.4,4.0,1.0,3.0,1.0,1.0,0,1,1,3,2,0,-1.0,-1.0,-1.0,-1.0,2,21
23686,7799.0,46.0,46.4,4.0,1.0,3.0,1.0,1.0,1,1,0,2,0,2,84.0,45.0,45.0,0.0,2,21
23687,7799.0,46.0,46.4,4.0,1.0,3.0,1.0,1.0,2,1,0,3,1,1,293.0,16.0,16.1,3.0,2,21
23688,7799.0,46.0,46.4,4.0,1.0,3.0,1.0,1.0,3,0,0,2,0,2,65.0,31.0,31.0,1.0,2,4
23691,7801.0,32.0,32.3,4.0,1.0,2.0,1.0,1.0,0,1,1,3,1,1,55.0,37.0,37.2,1.0,0,21
23692,7801.0,32.0,32.3,4.0,1.0,2.0,1.0,1.0,1,1,0,3,1,1,59.0,41.0,41.0,0.0,0,21
23693,7801.0,32.0,32.3,4.0,1.0,2.0,1.0,1.0,2,1,0,3,1,1,470.0,5.0,5.2,3.0,0,31
23694,7801.0,32.0,32.3,4.0,1.0,2.0,1.0,1.0,3,0,0,2,0,2,6.0,30.0,30.3,0.0,0,0
23700,7803.0,24.0,24.9,5.0,2.0,1.0,1.0,0.0,0,1,1,3,1,1,919.0,24.0,24.0,0.0,3,21
23701,7803.0,24.0,24.9,5.0,2.0,1.0,1.0,0.0,1,1,0,3,1,1,56.0,40.0,40.3,0.0,3,21
23702,7803.0,24.0,24.9,5.0,2.0,1.0,1.0,0.0,2,1,1,1,0,0,-1.0,-1.0,-1.0,-1.0,3,21
23703,7803.0,24.0,24.9,5.0,2.0,1.0,1.0,0.0,3,0,1,2,0,2,65.0,31.0,31.0,0.0,3,4
23704,7803.0,24.0,24.9,5.0,2.0,1.0,1.0,0.0,4,0,1,2,0,2,11.0,24.0,24.1,0.0,3,4
23714,7807.0,44.0,44.0,1.0,0.0,0.0,0.0,0.0,0,1,0,3,1,1,497.0,8.0,8.1,0.0,0,31
23723,7810.0,19.0,19.6,1.0,0.0,1.0,1.0,1.0,0,1,0,3,1,1,884.0,46.0,46.8,2.0,1,51
23730,7813.0,39.0,39.2,3.0,0.0,2.0,1.0,2.0,0,1,1,3,1,1,850.0,47.0,47.7,0.0,2,41
23731,7813.0,39.0,39.2,3.0,0.0,2.0,1.0,2.0,1,1,0,3,2,1,97.0,23.0,23.1,0.0,2,41
23732,7813.0,39.0,39.2,3.0,0.0,2.0,1.0,2.0,2,1,0,0,0,5,13.0,23.0,23.0,0.0,2,41
23754,7820.0,44.0,44.1,3.0,1.0,2.0,1.0,1.0,0,1,1,3,1,1,875.0,29.0,29.3,3.0,1,21
23755,7820.0,44.0,44.1,3.0,1.0,2.0,1.0,1.0,1,1,0,3,1,1,545.0,30.0,30.9,0.0,1,21
23756,7820.0,44.0,44.1,3.0,1.0,2.0,1.0,1.0,2,0,0,2,0,2,9.0,43.0,43.5,1.0,1,4
23765,7823.0,47.0,47.1,4.0,3.0,0.0,0.0,0.0,0,1,1,3,1,1,824.0,42.0,42.4,0.0,0,21
23766,7823.0,47.0,47.1,4.0,3.0,0.0,0.0,0.0,1,0,0,2,0,0,-1.0,-1.0,-1.0,-1.0,0,4
23767,7823.0,47.0,47.1,4.0,3.0,0.0,0.0,0.0,2,0,1,2,0,2,19.0,12.0,12.6,0.0,0,4
23768,7823.0,47.0,47.1,4.0,3.0,0.0,0.0,0.0,3,0,0,2,0,2,7.0,29.0,29.1,0.0,0,4
23808,7837.0,47.0,47.1,5.0,2.0,3.0,1.0,1.0,0,1,1,3,1,1,802.0,40.0,40.2,0.0,0,21
23809,7837.0,47.0,47.1,5.0,2.0,3.0,1.0,1.0,1,1,0,3,1,1,855.0,46.0,46.9,1.0,0,21
23810,7837.0,47.0,47.1,5.0,2.0,3.0,1.0,1.0,2,1,1,3,1,1,924.0,42.0,42.6,0.0,0,21
23811,7837.0,47.0,47.1,5.0,2.0,3.0,1.0,1.0,3,0,0,2,0,2,81.0,46.0,46.9,0.0,0,4
23812,7837.0,47.0,47.1,5.0,2.0,3.0,1.0,1.0,4,0,1,2,0,2,83.0,42.0,42.2,0.0,0,4
23815,7839.0,27.0,27.3,5.0,1.0,3.0,1.0,0.0,0,1,0,3,1,1,155.0,18.0,18.3,0.0,1,31
23816,7839.0,27.0,27.3,5.0,1.0,3.0,1.0,0.0,1,1,1,3,1,1,129.0,18.0,18.2,0.0,1,31
23817,7839.0,27.0,27.3,5.0,1.0,3.0,1.0,0.0,2,1,1,3,1,0,-1.0,-1.0,-1.0,-1.0,1,31
23818,7839.0,27.0,27.3,5.0,1.0,3.0,1.0,0.0,3,1,1,3,1,1,606.0,26.0,26.1,0.0,1,31
23819,7839.0,27.0,27.3,5.0,1.0,3.0,1.0,0.0,4,0,1,2,0,2,5.0,43.0,43.6,0.0,1,0
23848,7847.0,37.0,37.1,4.0,0.0,2.0,1.0,0.0,0,1,0,3,3,1,312.0,7.0,7.5,0.0,2,51
23849,7847.0,37.0,37.1,4.0,0.0,2.0,1.0,0.0,1,1,0,3,1,1,869.0,42.0,42.5,2.0,2,51
23850,7847.0,37.0,37.1,4.0,0.0,2.0,1.0,0.0,2,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,2,41
23851,7847.0,37.0,37.1,4.0,0.0,2.0,1.0,0.0,3,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,2,51
23852,7848.0,47.0,47.7,4.0,2.0,1.0,1.0,0.0,0,1,1,3,1,1,638.0,23.0,23.0,0.0,1,21
23853,7848.0,47.0,47.7,4.0,2.0,1.0,1.0,0.0,1,1,1,3,1,1,942.0,43.0,43.3,0.0,1,21
23854,7848.0,47.0,47.7,4.0,2.0,1.0,1.0,0.0,2,0,1,2,0,2,92.0,36.0,36.3,1.0,1,4
23855,7848.0,47.0,47.7,4.0,2.0,1.0,1.0,0.0,3,0,2,2,0,0,-1.0,-1.0,-1.0,-1.0,1,0
23877,7854.0,47.0,47.1,3.0,0.0,2.0,1.0,0.0,0,1,0,3,1,0,-1.0,-1.0,-1.0,-1.0,2,61
23878,7854.0,47.0,47.1,3.0,0.0,2.0,1.0,0.0,1,1,1,3,2,1,141.0,41.0,41.2,2.0,2,61
23879,7854.0,47.0,47.1,3.0,0.0,2.0,1.0,0.0,2,1,0,0,0,3,423.0,5.0,5.2,2.0,2,61
23912,7865.0,47.0,47.9,3.0,1.0,2.0,1.0,0.0,0,1,1,3,1,0,-1.0,-1.0,-1.0,-1.0,1,31
23913,7865.0,47.0,47.9,3.0,1.0,2.0,1.0,0.0,1,1,1,3,1,1,78.0,43.0,43.1,0.0,1,31
23914,7865.0,47.0,47.9,3.0,1.0,2.0,1.0,0.0,2,0,1,2,0,2,2.0,24.0,24.9,0.0,1,13
23919,7867.0,46.0,46.4,2.0,0.0,2.0,1.0,0.0,0,1,0,3,2,1,616.0,25.0,25.2,0.0,2,31
23920,7867.0,46.0,46.4,2.0,0.0,2.0,1.0,0.0,1,1,0,3,1,1,158.0,22.0,22.2,0.0,2,21
23921,7868.0,44.0,44.1,2.0,1.0,0.0,0.0,0.0,0,1,0,1,0,3,618.0,32.0,32.6,0.0,0,21
23922,7868.0,44.0,44.1,2.0,1.0,0.0,0.0,0.0,1,0,1,2,0,2,15.0,25.0,25.8,0.0,0,4
23962,7882.0,43.0,43.2,3.0,1.0,1.0,1.0,0.0,0,1,1,3,1,0,-1.0,-1.0,-1.0,-1.0,1,21
23963,7882.0,43.0,43.2,3.0,1.0,1.0,1.0,0.0,1,1,0,3,1,1,335.0,1.0,1.1,2.0,1,21
23964,7882.0,43.0,43.2,3.0,1.0,1.0,1.0,0.0,2,0,0,2,0,2,89.0,47.0,47.2,0.0,1,4
23965,7883.0,37.0,37.2,4.0,1.0,3.0,1.0,1.0,0,1,1,3,1,1,988.0,37.0,37.1,2.0,2,21
23966,7883.0,37.0,37.2,4.0,1.0,3.0,1.0,1.0,1,1,0,3,1,1,793.0,46.0,46.8,0.0,2,21
23967,7883.0,37.0,37.2,4.0,1.0,3.0,1.0,1.0,2,1,0,3,1,1,500.0,6.0,6.0,0.0,2,21
23968,7883.0,37.0,37.2,4.0,1.0,3.0,1.0,1.0,3,0,1,2,0,2,91.0,46.0,46.0,1.0,2,4
23982,7887.0,22.0,22.3,1.0,0.0,1.0,1.0,0.0,0,1,0,3,1,1,705.0,39.0,39.2,0.0,0,31
24005,7894.0,42.0,42.5,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,51
24015,7898.0,36.0,36.4,5.0,0.0,2.0,1.0,3.0,0,1,0,3,3,1,827.0,42.0,42.5,1.0,3,51
24016,7898.0,36.0,36.4,5.0,0.0,2.0,1.0,3.0,1,1,1,3,3,1,417.0,8.0,8.2,3.0,3,51
24017,7898.0,36.0,36.4,5.0,0.0,2.0,1.0,3.0,2,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,3,51
24018,7898.0,36.0,36.4,5.0,0.0,2.0,1.0,3.0,3,1,1,0,0,4,181.0,2.0,2.3,0.0,3,51
24019,7898.0,36.0,36.4,5.0,0.0,2.0,1.0,3.0,4,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,3,51
24037,7903.0,37.0,37.2,2.0,0.0,1.0,1.0,1.0,0,1,1,3,1,1,417.0,8.0,8.2,0.0,2,51
24038,7903.0,37.0,37.2,2.0,0.0,1.0,1.0,1.0,1,1,1,0,0,4,375.0,21.0,21.2,0.0,2,51
24039,7904.0,37.0,37.2,5.0,1.0,4.0,1.0,0.0,0,1,1,3,1,1,768.0,39.0,39.2,3.0,0,21
24040,7904.0,37.0,37.2,5.0,1.0,4.0,1.0,0.0,1,1,0,3,1,1,728.0,46.0,46.2,0.0,0,21
24041,7904.0,37.0,37.2,5.0,1.0,4.0,1.0,0.0,2,1,1,3,1,1,505.0,7.0,7.12,0.0,0,31
24042,7904.0,37.0,37.2,5.0,1.0,4.0,1.0,0.0,3,1,0,3,1,1,447.0,2.0,2.2,0.0,0,31
24043,7904.0,37.0,37.2,5.0,1.0,4.0,1.0,0.0,4,0,0,2,0,2,99.0,42.0,42.4,1.0,0,4
24067,7914.0,46.0,46.3,5.0,2.0,2.0,1.0,2.0,0,1,1,3,1,1,264.0,12.0,12.6,0.0,2,21
24068,7914.0,46.0,46.3,5.0,2.0,2.0,1.0,2.0,1,1,1,3,2,1,825.0,46.0,46.9,1.0,2,21
24069,7914.0,46.0,46.3,5.0,2.0,2.0,1.0,2.0,2,1,1,3,1,0,-1.0,-1.0,-1.0,-1.0,2,21
24070,7914.0,46.0,46.3,5.0,2.0,2.0,1.0,2.0,3,0,1,2,0,2,86.0,46.0,46.6,0.0,2,4
24071,7914.0,46.0,46.3,5.0,2.0,2.0,1.0,2.0,4,0,0,2,0,2,73.0,24.0,24.0,0.0,2,4
24077,7916.0,37.0,37.0,5.0,1.0,1.0,1.0,1.0,0,1,1,3,1,1,867.0,40.0,40.3,2.0,1,16
24078,7916.0,37.0,37.0,5.0,1.0,1.0,1.0,1.0,1,1,0,3,1,1,732.0,19.0,19.6,0.0,1,16
24079,7916.0,37.0,37.0,5.0,1.0,1.0,1.0,1.0,2,1,0,3,1,0,-1.0,-1.0,-1.0,-1.0,1,16
24080,7916.0,37.0,37.0,5.0,1.0,1.0,1.0,1.0,3,1,1,3,1,1,582.0,36.0,36.5,0.0,1,16
24081,7916.0,37.0,37.0,5.0,1.0,1.0,1.0,1.0,4,0,1,2,0,2,33.0,7.0,7.1,2.0,1,0
24086,7918.0,45.0,45.1,4.0,0.0,3.0,1.0,1.0,0,1,1,3,2,1,395.0,19.0,19.6,0.0,3,31
24087,7918.0,45.0,45.1,4.0,0.0,3.0,1.0,1.0,1,1,0,3,1,1,248.0,1.0,1.1,0.0,3,31
24088,7918.0,45.0,45.1,4.0,0.0,3.0,1.0,1.0,2,1,0,3,1,1,501.0,6.0,6.0,0.0,3,31
24089,7918.0,45.0,45.1,4.0,0.0,3.0,1.0,1.0,3,1,0,1,0,0,-1.0,-1.0,-1.0,-1.0,3,31
24096,7921.0,48.0,48.0,2.0,1.0,1.0,1.0,0.0,0,1,1,2,0,2,80.0,46.0,46.9,0.0,0,21
24097,7921.0,48.0,48.0,2.0,1.0,1.0,1.0,0.0,1,0,1,2,0,2,93.0,42.0,42.1,2.0,0,0
24108,7924.0,26.0,26.0,3.0,1.0,2.0,1.0,0.0,0,1,1,2,0,2,85.0,44.0,44.3,2.0,2,16
24109,7924.0,26.0,26.0,3.0,1.0,2.0,1.0,0.0,1,1,0,3,1,1,362.0,10.0,10.5,0.0,2,21
24110,7924.0,26.0,26.0,3.0,1.0,2.0,1.0,0.0,2,0,1,2,0,2,71.0,12.0,12.6,3.0,2,4
24114,7927.0,46.0,46.5,4.0,1.0,1.0,1.0,1.0,0,1,1,3,1,1,355.0,13.0,13.3,1.0,3,21
24115,7927.0,46.0,46.5,4.0,1.0,1.0,1.0,1.0,1,1,0,1,0,4,436.0,29.0,29.0,3.0,3,21
24116,7927.0,46.0,46.5,4.0,1.0,1.0,1.0,1.0,2,1,1,3,1,1,900.0,45.0,45.1,0.0,3,21
24117,7927.0,46.0,46.5,4.0,1.0,1.0,1.0,1.0,3,0,0,2,0,2,96.0,23.0,23.3,0.0,3,4
24124,7930.0,45.0,45.1,1.0,0.0,1.0,1.0,0.0,0,1,1,3,2,1,573.0,25.0,25.3,2.0,1,51
24126,7932.0,42.0,42.4,2.0,1.0,0.0,0.0,0.0,0,1,1,3,1,1,72.0,25.0,25.0,0.0,0,21
24127,7932.0,42.0,42.4,2.0,1.0,0.0,0.0,0.0,1,0,0,2,0,5,106.0,43.0,43.6,0.0,0,13
24138,7936.0,47.0,47.1,5.0,2.0,3.0,1.0,2.0,0,1,1,3,1,1,631.0,29.0,29.3,0.0,1,21
24139,7936.0,47.0,47.1,5.0,2.0,3.0,1.0,2.0,1,1,0,3,1,0,-1.0,-1.0,-1.0,-1.0,1,21
24140,7936.0,47.0,47.1,5.0,2.0,3.0,1.0,2.0,2,1,1,3,1,1,503.0,6.0,6.3,3.0,1,21
24141,7936.0,47.0,47.1,5.0,2.0,3.0,1.0,2.0,3,0,1,2,0,2,7.0,29.0,29.1,2.0,1,4
24142,7936.0,47.0,47.1,5.0,2.0,3.0,1.0,2.0,4,0,1,2,0,2,9.0,43.0,43.5,0.0,1,4
24146,7938.0,20.0,20.3,3.0,1.0,1.0,1.0,1.0,0,1,1,3,2,1,516.0,17.0,17.7,2.0,2,31
24147,7938.0,20.0,20.3,3.0,1.0,1.0,1.0,1.0,1,1,0,1,0,0,-1.0,-1.0,-1.0,-1.0,2,31
24148,7938.0,20.0,20.3,3.0,1.0,1.0,1.0,1.0,2,0,1,2,0,2,13.0,24.0,24.1,0.0,2,4
24154,7940.0,44.0,44.1,2.0,1.0,0.0,0.0,0.0,0,1,1,3,1,1,804.0,29.0,29.0,0.0,0,21
24155,7940.0,44.0,44.1,2.0,1.0,0.0,0.0,0.0,1,0,1,2,0,2,86.0,46.0,46.6,1.0,0,4
24162,7943.0,45.0,45.3,1.0,0.0,0.0,0.0,0.0,0,1,1,3,1,1,83.0,46.0,46.4,0.0,0,31
24163,7944.0,36.0,36.1,3.0,0.0,3.0,1.0,1.0,0,1,0,3,1,1,644.0,25.0,25.2,0.0,3,41
24164,7944.0,36.0,36.1,3.0,0.0,3.0,1.0,1.0,1,1,0,3,1,0,-1.0,-1.0,-1.0,-1.0,3,31
24165,7944.0,36.0,36.1,3.0,0.0,3.0,1.0,1.0,2,1,0,3,1,1,790.0,42.0,42.4,0.0,3,31
24170,7946.0,29.0,29.0,1.0,0.0,1.0,1.0,0.0,0,1,1,3,1,1,864.0,42.0,42.6,0.0,0,31
24171,7947.0,37.0,37.3,3.0,1.0,1.0,1.0,0.0,0,1,1,3,1,1,655.0,33.0,33.3,0.0,1,21
24172,7947.0,37.0,37.3,3.0,1.0,1.0,1.0,0.0,1,1,1,3,1,1,729.0,19.0,19.6,0.0,1,21
24173,7947.0,37.0,37.3,3.0,1.0,1.0,1.0,0.0,2,0,0,2,0,2,63.0,41.0,41.3,2.0,1,4
24176,7949.0,46.0,46.7,5.0,1.0,3.0,1.0,2.0,0,1,1,3,1,1,13.0,26.0,26.2,0.0,3,21
24177,7949.0,46.0,46.7,5.0,1.0,3.0,1.0,2.0,1,1,0,3,1,1,386.0,7.0,7.12,0.0,3,21
24178,7949.0,46.0,46.7,5.0,1.0,3.0,1.0,2.0,2,1,0,3,2,1,114.0,22.0,22.1,0.0,3,21
24179,7949.0,46.0,46.7,5.0,1.0,3.0,1.0,2.0,3,1,0,3,1,1,79.0,25.0,25.9,0.0,3,21
24180,7949.0,46.0,46.7,5.0,1.0,3.0,1.0,2.0,4,0,1,2,0,2,98.0,42.0,42.6,1.0,3,4
24184,7951.0,43.0,43.3,4.0,1.0,2.0,1.0,0.0,0,1,0,3,1,1,706.0,47.0,47.1,0.0,3,31
24185,7951.0,43.0,43.3,4.0,1.0,2.0,1.0,0.0,1,1,0,3,1,1,648.0,28.0,28.3,0.0,3,21
24186,7951.0,43.0,43.3,4.0,1.0,2.0,1.0,0.0,2,1,2,1,0,0,-1.0,-1.0,-1.0,-1.0,3,21
24187,7951.0,43.0,43.3,4.0,1.0,2.0,1.0,0.0,3,0,1,2,0,2,92.0,36.0,36.3,2.0,3,13
24211,7960.0,41.0,41.3,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,4,287.0,22.0,22.1,0.0,0,51
24231,7967.0,44.0,44.1,1.0,0.0,1.0,1.0,0.0,0,1,0,3,1,1,294.0,19.0,19.1,0.0,0,51
24241,7971.0,24.0,24.8,5.0,2.0,2.0,1.0,1.0,0,1,0,3,1,1,714.0,27.0,27.0,0.0,2,21
24242,7971.0,24.0,24.8,5.0,2.0,2.0,1.0,1.0,1,1,0,3,2,1,473.0,13.0,13.3,3.0,2,21
24243,7971.0,24.0,24.8,5.0,2.0,2.0,1.0,1.0,2,1,0,1,0,4,306.0,30.0,30.9,0.0,2,21
24244,7971.0,24.0,24.8,5.0,2.0,2.0,1.0,1.0,3,0,1,2,0,2,55.0,3.0,3.0,0.0,2,4
24245,7971.0,24.0,24.8,5.0,2.0,2.0,1.0,1.0,4,0,0,2,0,2,19.0,12.0,12.6,0.0,2,4
24246,7972.0,24.0,24.0,4.0,1.0,3.0,1.0,0.0,0,1,0,3,1,1,915.0,36.0,36.3,0.0,2,41
24247,7972.0,24.0,24.0,4.0,1.0,3.0,1.0,0.0,1,1,1,3,1,1,615.0,29.0,29.3,0.0,2,31
24248,7972.0,24.0,24.0,4.0,1.0,3.0,1.0,0.0,2,1,1,3,2,1,1006.0,36.0,36.1,0.0,2,31
24249,7972.0,24.0,24.0,4.0,1.0,3.0,1.0,0.0,3,0,0,2,0,0,-1.0,-1.0,-1.0,-1.0,2,4
24274,7981.0,32.0,32.9,1.0,0.0,1.0,1.0,1.0,0,1,0,3,1,1,831.0,48.0,48.0,0.0,0,41
24280,7984.0,41.0,41.2,2.0,0.0,2.0,1.0,0.0,0,1,1,3,1,1,183.0,28.0,28.0,0.0,1,41
24281,7984.0,41.0,41.2,2.0,0.0,2.0,1.0,0.0,1,1,0,3,1,1,829.0,46.0,46.6,0.0,1,41
24282,7985.0,40.0,40.3,5.0,0.0,5.0,1.0,2.0,0,1,0,3,2,1,499.0,5.0,5.1,2.0,3,61
24283,7985.0,40.0,40.3,5.0,0.0,5.0,1.0,2.0,1,1,0,3,2,1,742.0,38.0,38.1,2.0,3,61
24284,7985.0,40.0,40.3,5.0,0.0,5.0,1.0,2.0,2,1,0,3,2,1,19.0,33.0,33.0,2.0,3,61
24285,7985.0,40.0,40.3,5.0,0.0,5.0,1.0,2.0,3,1,1,3,2,1,923.0,44.0,44.0,0.0,3,61
24286,7985.0,40.0,40.3,5.0,0.0,5.0,1.0,2.0,4,1,0,3,1,1,167.0,30.0,30.3,0.0,3,61
24287,7986.0,46.0,46.9,5.0,2.0,2.0,1.0,2.0,0,1,1,3,1,1,453.0,19.0,19.3,3.0,2,21
24288,7986.0,46.0,46.9,5.0,2.0,2.0,1.0,2.0,1,1,0,3,1,1,626.0,25.0,25.11,0.0,2,16
24289,7986.0,46.0,46.9,5.0,2.0,2.0,1.0,2.0,2,1,1,3,1,0,-1.0,-1.0,-1.0,-1.0,2,21
24290,7986.0,46.0,46.9,5.0,2.0,2.0,1.0,2.0,3,0,1,2,0,2,62.0,32.0,32.7,0.0,2,4
24291,7986.0,46.0,46.9,5.0,2.0,2.0,1.0,2.0,4,0,1,2,0,2,43.0,2.0,2.1,3.0,2,4
24292,7987.0,36.0,36.1,1.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,51
24315,7995.0,46.0,46.0,2.0,1.0,1.0,1.0,0.0,0,1,0,2,0,2,90.0,41.0,41.1,0.0,1,16
24316,7995.0,46.0,46.0,2.0,1.0,1.0,1.0,0.0,1,0,0,2,0,2,81.0,46.0,46.9,0.0,1,4
24318,7997.0,29.0,29.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,0,4,168.0,10.0,10.8,0.0,0,31
24319,7998.0,46.0,46.1,1.0,0.0,0.0,0.0,1.0,0,1,0,0,0,4,108.0,5.0,5.1,0.0,0,61
